,Country,Year,Energy Source,Renewable,Generation_TWh,Emissions_Mt,gCO2_per_kWh
25206,Paraguay,2007,Wind,True,0.0,0.0,
25207,Paraguay,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25208,Paraguay,2007,Coal,False,0.0,0.0,
25209,Peru,2007,Oil,False,0.89,0.59,662.9
25210,Peru,2007,Wind,True,0.0,0.0,
25211,Peru,2007,Nuclear,False,0.0,0.0,
25212,Peru,2007,Hydro,True,19.55,0.46,23.5
25213,Peru,2007,Gas,False,8.22,4.99,607.1
25214,Peru,2007,Bioenergy,True,0.42,0.09,214.3
25215,Peru,2007,Solar,True,0.0,0.0,
25216,Peru,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25217,Peru,2007,Coal,False,0.85,0.74,870.6
25218,Poland,2007,Bioenergy,True,2.56,0.55,214.8
25219,Poland,2007,Gas,False,4.48,1.83,408.5
25220,Poland,2007,Hydro,True,2.35,0.06,25.5
25221,Poland,2007,Nuclear,False,0.0,0.0,
25222,Poland,2007,Oil,False,4.6,3.03,658.7
25223,Poland,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25224,Poland,2007,Solar,True,0.0,0.0,
25225,Poland,2007,Wind,True,0.52,0.01,19.2
25226,Poland,2007,Coal,False,144.01,141.23,980.7
25227,Portugal,2007,Oil,False,4.98,3.28,658.6
25228,Portugal,2007,Wind,True,4.04,0.05,12.4
25229,Portugal,2007,Bioenergy,True,1.86,0.4,215.1
25230,Portugal,2007,Coal,False,12.4,11.92,961.3
25231,Portugal,2007,Gas,False,13.12,6.16,469.5
25232,Portugal,2007,Hydro,True,10.09,0.24,23.8
25233,Portugal,2007,Nuclear,False,0.0,0.0,
25234,Portugal,2007,Other renewables excluding bioenergy,True,0.2,0.01,50.0
25235,Portugal,2007,Solar,True,0.02,0.0,0.0
25236,Puerto Rico,2007,Gas,False,3.45,2.21,640.6
25237,Puerto Rico,2007,Solar,True,0.0,0.0,
25238,Puerto Rico,2007,Hydro,True,0.16,0.0,0.0
25239,Puerto Rico,2007,Coal,False,3.6,3.3,916.7
25240,Puerto Rico,2007,Bioenergy,True,0.0,0.0,
25241,Puerto Rico,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25242,Puerto Rico,2007,Nuclear,False,0.0,0.0,
25243,Puerto Rico,2007,Oil,False,17.47,11.5,658.3
25244,Puerto Rico,2007,Wind,True,0.0,0.0,
25245,Qatar,2007,Hydro,True,0.0,0.0,
25246,Qatar,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25247,Qatar,2007,Nuclear,False,0.0,0.0,
25248,Qatar,2007,Gas,False,19.46,11.75,603.8
25249,Qatar,2007,Wind,True,0.0,0.0,
25250,Qatar,2007,Bioenergy,True,0.0,0.0,
25251,Qatar,2007,Oil,False,0.0,0.0,
25252,Qatar,2007,Solar,True,0.0,0.0,
25253,Qatar,2007,Coal,False,0.0,0.0,
25254,Romania,2007,Bioenergy,True,0.04,0.01,250.0
25255,Romania,2007,Gas,False,11.56,6.01,519.9
25256,Romania,2007,Hydro,True,15.97,0.38,23.8
25257,Romania,2007,Solar,True,0.0,0.0,
25258,Romania,2007,Nuclear,False,7.71,0.04,5.2
25259,Romania,2007,Wind,True,0.0,0.0,
25260,Romania,2007,Oil,False,1.18,0.78,661.0
25261,Romania,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25262,Romania,2007,Coal,False,25.1,25.39,1011.6
25263,Rwanda,2007,Oil,False,0.13,0.09,692.3
25264,Rwanda,2007,Solar,True,0.0,0.0,
25265,Rwanda,2007,Hydro,True,0.12,0.0,0.0
25266,Rwanda,2007,Gas,False,0.0,0.0,
25267,Rwanda,2007,Wind,True,0.0,0.0,
25268,Rwanda,2007,Bioenergy,True,0.0,0.0,
25269,Rwanda,2007,Coal,False,0.0,0.0,
25270,Rwanda,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25271,Rwanda,2007,Nuclear,False,0.0,0.0,
25272,Samoa,2007,Nuclear,False,0.0,0.0,
25273,Samoa,2007,Wind,True,0.0,0.0,
25274,Samoa,2007,Solar,True,0.0,0.0,
25275,Samoa,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25276,Samoa,2007,Oil,False,0.07,0.05,714.3
25277,Samoa,2007,Hydro,True,0.05,0.0,0.0
25278,Samoa,2007,Gas,False,0.0,0.0,
25279,Samoa,2007,Coal,False,0.0,0.0,
25280,Samoa,2007,Bioenergy,True,0.0,0.0,
25281,Saudi Arabia,2007,Solar,True,0.0,0.0,
25282,Saudi Arabia,2007,Oil,False,101.72,66.93,658.0
25283,Saudi Arabia,2007,Gas,False,102.71,75.25,732.6
25284,Saudi Arabia,2007,Coal,False,0.0,0.0,
25285,Saudi Arabia,2007,Bioenergy,True,0.0,0.0,
25286,Saudi Arabia,2007,Wind,True,0.0,0.0,
25287,Senegal,2007,Coal,False,0.0,0.0,
25288,Senegal,2007,Bioenergy,True,0.04,0.01,250.0
25289,Senegal,2007,Gas,False,0.05,0.05,1000.0
25290,Senegal,2007,Hydro,True,0.18,0.0,0.0
25291,Senegal,2007,Nuclear,False,0.0,0.0,
25292,Senegal,2007,Oil,False,2.53,1.66,656.1
25293,Senegal,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25294,Senegal,2007,Solar,True,0.0,0.0,
25295,Senegal,2007,Wind,True,0.0,0.0,
25296,Serbia,2007,Oil,False,0.51,0.34,666.7
25297,Serbia,2007,Hydro,True,9.46,0.22,23.3
25298,Serbia,2007,Nuclear,False,0.0,0.0,
25299,Serbia,2007,Gas,False,0.43,0.18,418.6
25300,Serbia,2007,Solar,True,0.0,0.0,
25301,Serbia,2007,Coal,False,25.57,25.97,1015.6
25302,Serbia,2007,Bioenergy,True,0.0,0.0,
25303,Serbia,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25304,Seychelles,2007,Nuclear,False,0.0,0.0,
25305,Seychelles,2007,Coal,False,0.0,0.0,
25306,Seychelles,2007,Gas,False,0.0,0.0,
25307,Seychelles,2007,Hydro,True,0.0,0.0,
25308,Seychelles,2007,Oil,False,0.34,0.22,647.1
25309,Seychelles,2007,Bioenergy,True,0.0,0.0,
25310,Seychelles,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25311,Seychelles,2007,Solar,True,0.0,0.0,
25312,Seychelles,2007,Wind,True,0.0,0.0,
25313,Sierra Leone,2007,Solar,True,0.0,0.0,
25314,Sierra Leone,2007,Bioenergy,True,0.0,0.0,
25315,Sierra Leone,2007,Coal,False,0.0,0.0,
25316,Sierra Leone,2007,Wind,True,0.0,0.0,
25317,Sierra Leone,2007,Gas,False,0.0,0.0,
25318,Sierra Leone,2007,Hydro,True,0.02,0.0,0.0
25319,Sierra Leone,2007,Nuclear,False,0.0,0.0,
25320,Sierra Leone,2007,Oil,False,0.04,0.03,750.0
25321,Sierra Leone,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25322,Singapore,2007,Bioenergy,True,0.99,0.23,232.3
25323,Singapore,2007,Coal,False,0.0,0.0,
25324,Singapore,2007,Gas,False,32.37,16.45,508.2
25325,Singapore,2007,Oil,False,7.77,5.44,700.1
25326,Singapore,2007,Solar,True,0.0,0.0,
25327,Slovenia,2007,Solar,True,0.0,0.0,
25328,Slovenia,2007,Bioenergy,True,0.11,0.02,181.8
25329,Slovenia,2007,Coal,False,5.48,5.54,1010.9
25330,Slovenia,2007,Gas,False,0.45,0.16,355.6
25331,Slovenia,2007,Hydro,True,3.27,0.08,24.5
25332,Slovenia,2007,Oil,False,0.03,0.02,666.7
25333,Slovenia,2007,Nuclear,False,5.7,0.03,5.3
25334,Slovenia,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25335,Solomon Islands,2007,Solar,True,0.0,0.0,
25336,Solomon Islands,2007,Bioenergy,True,0.0,0.0,
25337,Solomon Islands,2007,Gas,False,0.0,0.0,
25338,Solomon Islands,2007,Hydro,True,0.0,0.0,
25339,Solomon Islands,2007,Nuclear,False,0.0,0.0,
25340,Solomon Islands,2007,Oil,False,0.08,0.05,625.0
25341,Solomon Islands,2007,Wind,True,0.0,0.0,
25342,Solomon Islands,2007,Coal,False,0.0,0.0,
25343,Solomon Islands,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25344,Somalia,2007,Bioenergy,True,0.0,0.0,
25345,Somalia,2007,Solar,True,0.0,0.0,
25346,Somalia,2007,Wind,True,0.0,0.0,
25347,Somalia,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25348,Somalia,2007,Oil,False,0.31,0.2,645.2
25349,Somalia,2007,Nuclear,False,0.0,0.0,
25350,Somalia,2007,Hydro,True,0.0,0.0,
25351,Somalia,2007,Gas,False,0.0,0.0,
25352,Somalia,2007,Coal,False,0.0,0.0,
25353,South Africa,2007,Gas,False,0.09,0.05,555.6
25354,South Africa,2007,Hydro,True,2.87,0.07,24.4
25355,South Africa,2007,Solar,True,0.02,0.0,0.0
25356,South Africa,2007,Oil,False,1.17,0.77,658.1
25357,South Africa,2007,Wind,True,0.01,0.0,0.0
25358,South Africa,2007,Bioenergy,True,0.43,0.09,209.3
25359,South Africa,2007,Nuclear,False,11.32,0.06,5.3
25360,South Africa,2007,Coal,False,247.58,212.4,857.9
25361,Spain,2007,Nuclear,False,55.1,0.27,4.9
25362,Spain,2007,Solar,True,0.52,0.02,38.5
25363,Spain,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25364,Spain,2007,Gas,False,94.8,46.74,493.0
25365,Spain,2007,Hydro,True,27.31,0.65,23.8
25366,Spain,2007,Oil,False,20.86,13.73,658.2
25367,Spain,2007,Bioenergy,True,2.9,0.63,217.2
25368,Spain,2007,Wind,True,27.57,0.34,12.3
25369,Spain,2007,Coal,False,72.8,70.1,962.9
25370,Sri Lanka,2007,Bioenergy,True,0.0,0.0,
25371,Sri Lanka,2007,Hydro,True,3.96,0.09,22.7
25372,Sri Lanka,2007,Solar,True,0.0,0.0,
25373,Sri Lanka,2007,Wind,True,0.0,0.0,
25374,Sri Lanka,2007,Oil,False,5.91,3.89,658.2
25375,Suriname,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25376,Suriname,2007,Bioenergy,True,0.0,0.0,
25377,Suriname,2007,Coal,False,0.0,0.0,
25378,Suriname,2007,Gas,False,0.02,0.01,500.0
25379,Suriname,2007,Hydro,True,0.86,0.02,23.3
25380,Suriname,2007,Nuclear,False,0.0,0.0,
25381,Suriname,2007,Oil,False,0.62,0.41,661.3
25382,Suriname,2007,Solar,True,0.0,0.0,
25383,Suriname,2007,Wind,True,0.0,0.0,
25384,Sweden,2007,Coal,False,0.65,0.62,953.8
25385,Sweden,2007,Bioenergy,True,9.84,2.13,216.5
25386,Sweden,2007,Gas,False,0.83,0.26,313.3
25387,Sweden,2007,Hydro,True,66.16,1.57,23.7
25388,Sweden,2007,Nuclear,False,66.97,0.32,4.8
25389,Sweden,2007,Oil,False,2.94,1.93,656.5
25390,Sweden,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25391,Sweden,2007,Solar,True,0.0,0.0,
25392,Sweden,2007,Wind,True,1.43,0.02,14.0
25393,Switzerland,2007,Hydro,True,35.25,0.85,24.1
25394,Switzerland,2007,Bioenergy,True,0.29,0.07,241.4
25395,Switzerland,2007,Wind,True,0.02,0.0,0.0
25396,Switzerland,2007,Solar,True,0.03,0.0,0.0
25397,Switzerland,2007,Other renewables excluding bioenergy,True,0.89,0.03,33.7
25398,Switzerland,2007,Oil,False,1.29,0.9,697.7
25399,Switzerland,2007,Gas,False,0.74,0.3,405.4
25400,Switzerland,2007,Nuclear,False,27.92,0.14,5.0
25401,Tajikistan,2007,Hydro,True,17.11,0.41,24.0
25402,Tajikistan,2007,Bioenergy,True,0.0,0.0,
25403,Tajikistan,2007,Coal,False,0.0,0.0,
25404,Tajikistan,2007,Gas,False,0.38,0.22,578.9
25405,Tajikistan,2007,Nuclear,False,0.0,0.0,
25406,Tajikistan,2007,Oil,False,0.0,0.0,
25407,Tajikistan,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25408,Tajikistan,2007,Solar,True,0.0,0.0,
25409,Tajikistan,2007,Wind,True,0.0,0.0,
25410,Thailand,2007,Wind,True,0.0,0.0,
25411,Thailand,2007,Solar,True,0.04,0.0,0.0
25412,Thailand,2007,Coal,False,30.88,27.62,894.4
25413,Thailand,2007,Bioenergy,True,2.42,0.52,214.9
25414,Thailand,2007,Gas,False,98.24,56.2,572.1
25415,Thailand,2007,Hydro,True,7.96,0.19,23.9
25416,Thailand,2007,Oil,False,2.99,1.97,658.9
25417,Timor-Leste,2007,Oil,False,0.09,0.06,666.7
25418,Timor-Leste,2007,Hydro,True,0.0,0.0,
25419,Timor-Leste,2007,Gas,False,0.0,0.0,
25420,Timor-Leste,2007,Coal,False,0.0,0.0,
25421,Timor-Leste,2007,Bioenergy,True,0.0,0.0,
25422,Timor-Leste,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25423,Timor-Leste,2007,Solar,True,0.0,0.0,
25424,Timor-Leste,2007,Wind,True,0.0,0.0,
25425,Timor-Leste,2007,Nuclear,False,0.0,0.0,
25426,Togo,2007,Nuclear,False,0.0,0.0,
25427,Togo,2007,Oil,False,0.09,0.06,666.7
25428,Togo,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25429,Togo,2007,Solar,True,0.0,0.0,
25430,Togo,2007,Wind,True,0.0,0.0,
25431,Togo,2007,Bioenergy,True,0.01,0.0,0.0
25432,Togo,2007,Coal,False,0.0,0.0,
25433,Togo,2007,Gas,False,0.0,0.0,
25434,Togo,2007,Hydro,True,0.09,0.0,0.0
25435,Tonga,2007,Nuclear,False,0.0,0.0,
25436,Tonga,2007,Coal,False,0.0,0.0,
25437,Tonga,2007,Hydro,True,0.0,0.0,
25438,Tonga,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25439,Tonga,2007,Solar,True,0.0,0.0,
25440,Tonga,2007,Gas,False,0.0,0.0,
25441,Tonga,2007,Oil,False,0.05,0.03,600.0
25442,Tonga,2007,Wind,True,0.0,0.0,
25443,Tonga,2007,Bioenergy,True,0.0,0.0,
25444,Trinidad and Tobago,2007,Bioenergy,True,0.02,0.0,0.0
25445,Trinidad and Tobago,2007,Solar,True,0.0,0.0,
25446,Trinidad and Tobago,2007,Wind,True,0.0,0.0,
25447,Trinidad and Tobago,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25448,Trinidad and Tobago,2007,Oil,False,0.02,0.01,500.0
25449,Trinidad and Tobago,2007,Nuclear,False,0.0,0.0,
25450,Trinidad and Tobago,2007,Hydro,True,0.0,0.0,
25451,Trinidad and Tobago,2007,Gas,False,7.64,5.21,681.9
25452,Trinidad and Tobago,2007,Coal,False,0.0,0.0,
25453,Tunisia,2007,Solar,True,0.0,0.0,
25454,Tunisia,2007,Oil,False,1.46,0.96,657.5
25455,Tunisia,2007,Wind,True,0.04,0.0,0.0
25456,Tunisia,2007,Nuclear,False,0.0,0.0,
25457,Tunisia,2007,Hydro,True,0.05,0.0,0.0
25458,Tunisia,2007,Gas,False,12.19,7.09,581.6
25459,Tunisia,2007,Coal,False,0.0,0.0,
25460,Tunisia,2007,Bioenergy,True,0.0,0.0,
25461,Tunisia,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25462,Turkmenistan,2007,Wind,True,0.0,0.0,
25463,Turkmenistan,2007,Gas,False,14.88,19.44,1306.5
25464,Turkmenistan,2007,Hydro,True,0.0,0.0,
25465,Turkmenistan,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25466,Turkmenistan,2007,Nuclear,False,0.0,0.0,
25467,Turkmenistan,2007,Oil,False,0.0,0.0,
25468,Turkmenistan,2007,Coal,False,0.0,0.0,
25469,Turkmenistan,2007,Solar,True,0.0,0.0,
25470,Turkmenistan,2007,Bioenergy,True,0.0,0.0,
25471,Uganda,2007,Coal,False,0.0,0.0,
25472,Uganda,2007,Oil,False,0.54,0.36,666.7
25473,Uganda,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25474,Uganda,2007,Solar,True,0.01,0.0,0.0
25475,Uganda,2007,Wind,True,0.0,0.0,
25476,Uganda,2007,Gas,False,0.0,0.0,
25477,Uganda,2007,Hydro,True,1.4,0.03,21.4
25478,Uganda,2007,Nuclear,False,0.0,0.0,
25479,Uganda,2007,Bioenergy,True,0.05,0.01,200.0
25480,Ukraine,2007,Bioenergy,True,0.28,0.06,214.3
25481,Ukraine,2007,Coal,False,70.04,66.82,954.0
25482,Ukraine,2007,Gas,False,22.45,13.52,602.2
25483,Ukraine,2007,Nuclear,False,92.54,0.51,5.5
25484,Ukraine,2007,Hydro,True,10.14,0.24,23.7
25485,Ukraine,2007,Wind,True,0.05,0.0,0.0
25486,Ukraine,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25487,Ukraine,2007,Solar,True,0.0,0.0,
25488,Ukraine,2007,Oil,False,0.75,0.49,653.3
25489,United Arab Emirates,2007,Gas,False,78.76,53.3,676.7
25490,United Arab Emirates,2007,Coal,False,0.0,0.0,
25491,United Arab Emirates,2007,Bioenergy,True,0.0,0.0,
25492,United Arab Emirates,2007,Oil,False,0.0,0.0,
25493,United Arab Emirates,2007,Solar,True,0.0,0.0,
25494,United Arab Emirates,2007,Wind,True,0.0,0.0,
25495,United Kingdom,2007,Nuclear,False,63.03,0.3,4.8
25496,United Kingdom,2007,Oil,False,12.37,8.14,658.0
25497,United Kingdom,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25498,United Kingdom,2007,Solar,True,0.01,0.0,0.0
25499,United Kingdom,2007,Wind,True,5.27,0.07,13.3
25500,United Kingdom,2007,Hydro,True,5.08,0.12,23.6
25501,United Kingdom,2007,Gas,False,165.79,79.5,479.5
25502,United Kingdom,2007,Coal,False,135.94,130.51,960.1
25503,United Kingdom,2007,Bioenergy,True,9.32,2.01,215.7
25504,Uruguay,2007,Nuclear,False,0.0,0.0,
25505,Uruguay,2007,Wind,True,0.0,0.0,
25506,Uruguay,2007,Solar,True,0.0,0.0,
25507,Uruguay,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25508,Uruguay,2007,Oil,False,1.22,0.8,655.7
25509,Uruguay,2007,Hydro,True,8.02,0.19,23.7
25510,Uruguay,2007,Gas,False,0.0,0.0,
25511,Uruguay,2007,Coal,False,0.0,0.0,
25512,Uruguay,2007,Bioenergy,True,0.14,0.03,214.3
25513,Uzbekistan,2007,Bioenergy,True,0.0,0.0,
25514,Uzbekistan,2007,Oil,False,2.05,1.35,658.5
25515,Uzbekistan,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25516,Uzbekistan,2007,Solar,True,0.0,0.0,
25517,Uzbekistan,2007,Wind,True,0.0,0.0,
25518,Uzbekistan,2007,Nuclear,False,0.0,0.0,
25519,Uzbekistan,2007,Hydro,True,4.67,0.11,23.6
25520,Uzbekistan,2007,Gas,False,40.3,51.28,1272.5
25521,Uzbekistan,2007,Coal,False,2.0,1.91,955.0
25522,Vanuatu,2007,Gas,False,0.0,0.0,
25523,Vanuatu,2007,Hydro,True,0.0,0.0,
25524,Vanuatu,2007,Bioenergy,True,0.0,0.0,
25525,Vanuatu,2007,Coal,False,0.0,0.0,
25526,Vanuatu,2007,Wind,True,0.0,0.0,
25527,Vanuatu,2007,Solar,True,0.0,0.0,
25528,Vanuatu,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25529,Vanuatu,2007,Oil,False,0.05,0.03,600.0
25530,Vanuatu,2007,Nuclear,False,0.0,0.0,
25531,Viet Nam,2007,Hydro,True,22.44,0.53,23.6
25532,Viet Nam,2007,Solar,True,0.0,0.0,
25533,Viet Nam,2007,Coal,False,12.36,11.04,893.2
25534,Viet Nam,2007,Bioenergy,True,0.08,0.02,250.0
25535,Viet Nam,2007,Gas,False,26.62,14.82,556.7
25536,Viet Nam,2007,Wind,True,0.0,0.0,
25537,Viet Nam,2007,Oil,False,2.66,1.75,657.9
25538,Virgin Islands (U.S.),2007,Coal,False,0.0,0.0,
25539,Virgin Islands (U.S.),2007,Oil,False,0.98,0.64,653.1
25540,Virgin Islands (U.S.),2007,Bioenergy,True,0.0,0.0,
25541,Virgin Islands (U.S.),2007,Wind,True,0.0,0.0,
25542,Virgin Islands (U.S.),2007,Solar,True,0.0,0.0,
25543,Virgin Islands (U.S.),2007,Other renewables excluding bioenergy,True,0.0,0.0,
25544,Virgin Islands (U.S.),2007,Nuclear,False,0.0,0.0,
25545,Virgin Islands (U.S.),2007,Hydro,True,0.0,0.0,
25546,Virgin Islands (U.S.),2007,Gas,False,0.0,0.0,
25547,World,2007,Wind,True,171.12,1.98,11.6
25548,World,2007,Solar,True,7.28,0.35,48.1
25549,World,2007,Other renewables excluding bioenergy,True,52.81,1.99,37.7
25550,World,2007,Oil,False,1196.17,791.52,661.7
25551,World,2007,Nuclear,False,2703.49,13.95,5.2
25552,World,2007,Hydro,True,3062.72,72.85,23.8
25553,World,2007,Gas,False,4219.27,2438.71,578.0
25554,World,2007,Coal,False,8051.83,7558.46,938.7
25555,World,2007,Bioenergy,True,249.26,54.71,219.5
25556,Zambia,2007,Bioenergy,True,0.0,0.0,
25557,Zambia,2007,Gas,False,0.0,0.0,
25558,Zambia,2007,Hydro,True,9.63,0.23,23.9
25559,Zambia,2007,Nuclear,False,0.0,0.0,
25560,Zambia,2007,Coal,False,0.0,0.0,
25561,Zambia,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25562,Zambia,2007,Solar,True,0.0,0.0,
25563,Zambia,2007,Wind,True,0.0,0.0,
25564,Zambia,2007,Oil,False,0.01,0.01,1000.0
25565,Zimbabwe,2007,Bioenergy,True,0.06,0.01,166.7
25566,Zimbabwe,2007,Wind,True,0.0,0.0,
25567,Zimbabwe,2007,Solar,True,0.0,0.0,
25568,Zimbabwe,2007,Other renewables excluding bioenergy,True,0.0,0.0,
25569,Zimbabwe,2007,Oil,False,0.03,0.02,666.7
25570,Zimbabwe,2007,Nuclear,False,0.0,0.0,
25571,Zimbabwe,2007,Hydro,True,5.38,0.13,24.2
25572,Zimbabwe,2007,Gas,False,0.0,0.0,
25573,Zimbabwe,2007,Coal,False,2.13,1.83,859.2
25574,Afghanistan,2006,Gas,False,0.0,0.0,
25575,Afghanistan,2006,Wind,True,0.0,0.0,
25576,Afghanistan,2006,Solar,True,0.0,0.0,
25577,Afghanistan,2006,Other renewables excluding bioenergy,True,0.0,0.0,
25578,Afghanistan,2006,Oil,False,0.11,0.07,636.4
